place_name,author,rating,text
Anytime Fitness - Century Onnut,SEO神,3,"It's a welcome addition in a good location, in what used to be a home appliance store. The staff are very nice. There's an adequate lineup of equipment and weights, but there could be a lot more and the space could be better thought out. Especially considering that it's new.

Fans are blasting, blowing everything around, including the paper towels for cleaning the equipment (which very few people seem to do). Users leave things lying around and don't rack their plates. More guidance on manners is needed. The staff seem indifferent to it.

People calling it ""very small"" aren't being fair and haven't gotten around much. Maybe they're comparing it against Western gyms. It's actually quite spacious.

The cleaning liquid seems to be some kind of industrial cleaner; no wonder it's not used much. Music is way too loud, whether it's the overhead or a class in session. Hopefully, the Anytime Fitness chain will impart some best practices and help this outlet use the space better and clean up more. Still glad to see Anytime making its footprint in Thailand because more competition is needed."
Anytime Fitness - Century Onnut,me shen,5,"Amazing gym, great staffs, helped me a lot with weight loss, they are very supportive during the whole process!"
Anytime Fitness - Century Onnut,Intira T,5,"Big shout-out to GXI: Training Amaret! I’ve been going to classes since May 2025, and wow—it’s been such a great experience. The instructor keeps things professional, with solid planning and choreography that keeps you on your toes.

I’m definitely not the most active person, but these classes make me look forward to every session. Seriously, thank you!"
Anytime Fitness - Century Onnut,Beau Brasseaux,5,A little busy but clean and very modern. The building has 2 places for protein smoothies which is convenient for post workout.
Anytime Fitness Oasis Ratchapruek,Dennis G,5,"New modern Gym, great location."
Anytime Fitness Oasis Ratchapruek,Daniel Harrison,5,Beautiful gym and great location.
Anytime Fitness Oasis Ratchapruek,Steven R Ankers,5,Wow. What a beautiful gym
Anytime Fitness Oasis Ratchapruek,AMATA,1,"Crowded, noisy, and terrible management. During class, a woman likes to spread out her mats (yoga and body balance classes) even though the space is very small. She's so rude. People leave space for their arms and legs, but she shamelessly takes the already very little space left and moves into her own spot. Not only that, she calls her own friends to join her, but the staff doesn't even bother. And when the crowd starts to build up, the staff tells them to move instead of telling the person who's already in line to go behind them. This is terrible management. Have the staff at this branch received any training? Plus, the trainers yell at her in an extremely rude manner. The bathrooms are incredibly dirty, with hair all over the sink. It makes me want to vomit!

—————

Manners come first!
I know there's a lot of space left in the crowd, so share it. Kindness is important, but don't cut in like this!!! Even though there's so much space left in the back. You have to consider whether this behavior is polite before asking for kindness.
I'm not saying I won't share, but there's so much space left in the back, but she's cutting in even though she arrived later and there's already so little space left. ""It's too much to say that there's no space left at all. And then you claim you're being inconsiderate. Isn't that weird? Shouldn't you have manners first? Then you ask for kindness, then you call your friends to cut in, even though there's plenty of space left behind. Why would you cut in? You can review the CCTV footage, and then you'll tell others to move. Be mindful!! Public gyms should also have manners, not just because there are too many people! Don't tell people to go to a private gym. That's sick logic. Public gyms should have manners. And body balance/yoga classes require you to spread your arms and legs. Ask the instructor about that. Or are you supposed to hit each other in the face with your legs? That's ridiculous. What kind of logic are you using? You should think with your brains whether public gym etiquette is appropriate for this class. You should re-evaluate yourself and improve. Or if you want to be clear, get the CCTV footage and share it with others to see if this public gym etiquette is appropriate!!!""

***P.S. 1) Manners and consideration for fellow classmates/public gym members are essential, as this is not a private space. Everyone pays to use public facilities.

2) When you come to a public gym, public manners should come first. This isn't about fighting with Cambodians, where competition is a constant issue when crowded.

3) Staff management should be in place, and there should be clear rules and regulations for those who don't understand gym etiquette and public classes.

4) No one just walks into the gym and spreads their arms and legs. This is about entering the class and following the instructor's instructions, which require space and distance between exercises and poses. Class participants should know this well. No one wants to spread their arms and legs and hit their friends in the face. Therefore, it's important to maintain proper distance while stretching and following the instructor's poses.

5) This is an exercise class, and it's normal for people to spread their arms and legs and stretch. This isn't a meditation class. This is a public class, not a private class. Etiquette is a must, and it's not about telling others to go private. That's a bit strange.

5) Before you judge someone's mindset, please consider their logic, behavior, and manners toward their fellow classmates and the public gym. Who should see a doctor?"
Anytime Fitness Oasis Ratchapruek,Mc Snoopy,2,"It's true. The people at this branch don't seem very nice. They seem to have very little manners when using the public gym. It's not like a paid gym. It's like working out in a public subdistrict administrative organization area, where it's extremely loud and you have to fight for space when entering class. It's very intimidating. They have no consideration for their classmates who have arrived earlier, and their manners are quite poor. Instead of improving their manners, they think they're already good. This is really strange logic. Anyone who comes to this branch should fight for space, lol. They have no manners and don't know what proper etiquette is for using the gym (public area).

P.S. The bathrooms are really dirty."
Anytime Fitness นางลิ้นจี่,Principal 23 Studio,5,"This is by far my favorite gym!

It doesn’t need to be fancy, what matters is the quality, and this place delivers. With its size, it’s impressive how the gym manages to pack in every type of equipment for training every single muscle group. 💪🏼💪🏼💪🏼

That’s because the owner, K Evan, truly loves what he does, and it shows. He clearly knows his craft 👍🏼👍🏼

The gym is exceptionally well maintained. All the equipment is always in great condition. I’ve never seen anything broken or out of service for more than a week. They take real care of everything here.👏🏻👏🏻👏🏻

Extra credit goes to the cleanliness, the warm and super professional staffs and the PT that make you feel right at home 😉😘

Petch"
